unique_id,ds,demand,sales,is_available
17,2020-05-20,1.764435,1.764435,1.0
17,2020-05-21,1.6320697,0.0,0.0
17,2020-05-22,0.6305625,0.6305625,1.0
17,2020-05-23,1.6243594,1.6243594,1.0
17,2020-05-24,1.0804672,1.0804672,1.0
17,2020-05-25,0.7734727,0.0,0.0
17,2020-05-26,0.39103222,0.39103222,1.0
17,2020-05-27,0.4261781,0.0,0.0
17,2020-05-28,0.66388106,0.66388106,1.0
17,2020-05-29,1.5290914,1.5290914,1.0
17,2020-05-30,2.142625,2.142625,1.0
17,2020-05-31,1.6953322,0.0,0.0
17,2020-06-01,0.2249654,0.0,0.0
17,2020-06-02,0.6777572,0.0,0.0
17,2020-06-03,1.5456188,0.0,0.0
17,2020-06-04,1.3892784,0.0,0.0
17,2020-06-05,2.0210755,0.0,0.0
17,2020-06-06,2.935527,2.935527,1.0
17,2020-06-07,2.4062548,2.4062548,1.0
17,2020-06-08,1.9431143,1.9431143,1.0
17,2020-06-09,0.76711524,0.76711524,1.0
17,2020-06-10,1.5631511,1.5631511,1.0
17,2020-06-11,2.19525,0.0,0.0
17,2020-06-12,1.9571328,1.9571328,1.0
17,2020-06-13,2.7965567,2.7965567,1.0
17,2020-06-14,1.6659046,0.0,0.0
17,2020-06-15,1.8203171,1.8203171,1.0
17,2020-06-16,1.3746333,0.0,0.0
17,2020-06-17,1.2662514,1.2662514,1.0
17,2020-06-18,1.8010867,1.8010867,1.0
17,2020-06-19,2.1487937,2.1487937,1.0
17,2020-06-20,1.7824376,1.7824376,1.0
17,2020-06-21,1.4589138,1.4589138,1.0
17,2020-06-22,1.3976237,1.3976237,1.0
17,2020-06-23,0.5927616,0.5927616,1.0
17,2020-06-24,0.40105325,0.0,0.0
17,2020-06-25,0.37954414,0.37954414,1.0
17,2020-06-26,1.8742237,0.0,0.0
17,2020-06-27,2.0374417,0.0,0.0
17,2020-06-28,1.5217932,1.5217932,1.0
18,2020-01-01,0.0,0.0,1.0
18,2020-01-02,0.0,0.0,1.0
18,2020-01-03,2.4508703,2.4508703,1.0
18,2020-01-04,2.1089363,0.0,0.0
18,2020-01-05,1.9487112,1.9487112,1.0
18,2020-01-06,1.1061604,1.1061604,1.0
18,2020-01-07,0.6922855,0.6922855,1.0
18,2020-01-08,0.14728096,0.0,0.0
18,2020-01-09,0.715296,0.715296,1.0
18,2020-01-10,0.62592053,0.0,0.0
18,2020-01-11,1.4746432,0.0,0.0
18,2020-01-12,1.7407117,1.7407117,1.0
18,2020-01-13,0.0,0.0,1.0
18,2020-01-14,0.6417078,0.6417078,1.0
18,2020-01-15,0.54317486,0.54317486,1.0
18,2020-01-16,0.6899323,0.0,0.0
18,2020-01-17,0.68502486,0.68502486,1.0
18,2020-01-18,0.38658565,0.38658565,1.0
18,2020-01-19,0.81821334,0.81821334,1.0
18,2020-01-20,0.0,0.0,0.0
18,2020-01-21,0.0,0.0,1.0
18,2020-01-22,0.14152531,0.14152531,1.0
18,2020-01-23,0.81557447,0.81557447,1.0
18,2020-01-24,0.41318417,0.0,0.0
18,2020-01-25,1.102958,0.0,0.0
18,2020-01-26,0.0,0.0,0.0
18,2020-01-27,0.0,0.0,1.0
18,2020-01-28,0.0,0.0,1.0
18,2020-01-29,0.23011944,0.23011944,1.0
18,2020-01-30,0.5089598,0.5089598,1.0
18,2020-01-31,0.9108324,0.0,0.0
18,2020-02-01,0.89134455,0.89134455,1.0
18,2020-02-02,0.32191837,0.0,0.0
18,2020-02-03,0.0,0.0,1.0
18,2020-02-04,0.0,0.0,1.0
18,2020-02-05,0.67396724,0.67396724,1.0
18,2020-02-06,1.5243826,0.0,0.0
18,2020-02-07,1.2040684,0.0,0.0
18,2020-02-08,1.7503525,1.7503525,1.0
18,2020-02-09,1.1213965,1.1213965,1.0
18,2020-02-10,0.45846784,0.0,0.0
18,2020-02-11,0.029876143,0.0,0.0
18,2020-02-12,0.0,0.0,0.0
18,2020-02-13,1.0013173,0.0,0.0
18,2020-02-14,1.1766486,1.1766486,1.0
18,2020-02-15,1.89897,0.0,0.0
18,2020-02-16,1.4849609,0.0,0.0
18,2020-02-17,1.7907393,1.7907393,1.0
18,2020-02-18,1.7169079,0.0,0.0
18,2020-02-19,1.0697601,0.0,0.0
18,2020-02-20,2.5651715,0.0,0.0
18,2020-02-21,2.7417321,2.7417321,1.0
18,2020-02-22,2.3691454,0.0,0.0
18,2020-02-23,2.4893067,0.0,0.0
18,2020-02-24,1.231671,1.231671,1.0
18,2020-02-25,0.6690973,0.6690973,1.0
18,2020-02-26,1.8013698,1.8013698,1.0
18,2020-02-27,0.47895145,0.0,0.0
18,2020-02-28,2.3779294,2.3779294,1.0
18,2020-02-29,2.2661326,0.0,0.0
18,2020-03-01,2.338547,2.338547,1.0
18,2020-03-02,1.9389064,0.0,0.0
18,2020-03-03,0.6936024,0.6936024,1.0
18,2020-03-04,2.0701852,2.0701852,1.0
18,2020-03-05,2.4383144,0.0,0.0
18,2020-03-06,2.5968535,2.5968535,1.0
18,2020-03-07,2.4490495,2.4490495,1.0
18,2020-03-08,1.751497,1.751497,1.0
18,2020-03-09,1.8135911,1.8135911,1.0
18,2020-03-10,1.4330401,1.4330401,1.0
18,2020-03-11,1.6147316,1.6147316,1.0
18,2020-03-12,1.4910414,0.0,0.0
18,2020-03-13,2.5514433,2.5514433,1.0
18,2020-03-14,2.1678936,0.0,0.0
18,2020-03-15,2.4486432,2.4486432,1.0
18,2020-03-16,1.0913799,0.0,0.0
18,2020-03-17,1.1077696,0.0,0.0
18,2020-03-18,0.97658,0.0,0.0
18,2020-03-19,1.951879,1.951879,1.0
18,2020-03-20,2.2715108,2.2715108,1.0
18,2020-03-21,1.6582773,0.0,0.0
18,2020-03-22,1.9487488,1.9487488,1.0
18,2020-03-23,0.86936224,0.86936224,1.0
18,2020-03-24,0.9762949,0.9762949,1.0
18,2020-03-25,0.50818306,0.50818306,1.0
18,2020-03-26,1.8182795,0.0,0.0
18,2020-03-27,2.3927617,0.0,0.0
18,2020-03-28,1.905293,1.905293,1.0
18,2020-03-29,1.8013444,0.0,0.0
18,2020-03-30,1.7050285,1.7050285,1.0
18,2020-03-31,1.4653618,1.4653618,1.0
18,2020-04-01,1.5382437,1.5382437,1.0
18,2020-04-02,1.7685187,0.0,0.0
18,2020-04-03,1.9899273,0.0,0.0
18,2020-04-04,1.6299734,1.6299734,1.0
18,2020-04-05,0.9458089,0.9458089,1.0
18,2020-04-06,1.3682503,0.0,0.0
18,2020-04-07,0.6917682,0.0,0.0
18,2020-04-08,0.5118768,0.0,0.0
18,2020-04-09,1.910143,0.0,0.0
18,2020-04-10,2.2917314,2.2917314,1.0
18,2020-04-11,2.40162,0.0,0.0
18,2020-04-12,0.9129896,0.9129896,1.0
18,2020-04-13,0.6238268,0.0,0.0
18,2020-04-14,0.04797387,0.04797387,1.0
18,2020-04-15,1.0979033,1.0979033,1.0
18,2020-04-16,1.7823452,1.7823452,1.0
18,2020-04-17,2.1859195,0.0,0.0
18,2020-04-18,2.6377928,2.6377928,1.0
18,2020-04-19,1.6424534,0.0,0.0
18,2020-04-20,2.1206324,0.0,0.0
18,2020-04-21,2.0885036,2.0885036,1.0
18,2020-04-22,1.2023677,1.2023677,1.0
18,2020-04-23,1.7225685,1.7225685,1.0
18,2020-04-24,2.257696,2.257696,1.0
18,2020-04-25,2.1724868,2.1724868,1.0
18,2020-04-26,1.7327486,1.7327486,1.0
18,2020-04-27,0.89028406,0.0,0.0
18,2020-04-28,1.3240358,1.3240358,1.0
18,2020-04-29,1.7065209,0.0,0.0
18,2020-04-30,1.1823276,0.0,0.0
18,2020-05-01,1.861383,0.0,0.0
18,2020-05-02,1.9706397,1.9706397,1.0
18,2020-05-03,2.0236478,2.0236478,1.0
18,2020-05-04,2.0099182,2.0099182,1.0
18,2020-05-05,2.1328545,0.0,0.0
18,2020-05-06,1.6580311,1.6580311,1.0
18,2020-05-07,2.8162255,2.8162255,1.0
18,2020-05-08,2.5516481,2.5516481,1.0
18,2020-05-09,2.0170546,2.0170546,1.0
18,2020-05-10,1.6928807,1.6928807,1.0
18,2020-05-11,0.9967686,0.0,0.0
18,2020-05-12,0.65524113,0.0,0.0
18,2020-05-13,0.8261919,0.8261919,1.0
18,2020-05-14,1.0747899,1.0747899,1.0
18,2020-05-15,1.5603701,1.5603701,1.0
18,2020-05-16,1.3312337,0.0,0.0
18,2020-05-17,1.0588238,1.0588238,1.0
18,2020-05-18,1.6596833,1.6596833,1.0
18,2020-05-19,0.6639888,0.0,0.0
18,2020-05-20,0.74405855,0.74405855,1.0
18,2020-05-21,1.4866637,1.4866637,1.0
18,2020-05-22,1.2433752,0.0,0.0
18,2020-05-23,1.4522659,1.4522659,1.0
18,2020-05-24,1.615446,1.615446,1.0
18,2020-05-25,0.8442422,0.0,0.0
18,2020-05-26,0.5369562,0.5369562,1.0
18,2020-05-27,1.0060931,0.0,0.0
18,2020-05-28,1.3236428,1.3236428,1.0
18,2020-05-29,1.8277974,0.0,0.0
18,2020-05-30,1.8333921,1.8333921,1.0
18,2020-05-31,1.7259343,1.7259343,1.0
18,2020-06-01,0.19706881,0.0,0.0
18,2020-06-02,0.5592722,0.5592722,1.0
18,2020-06-03,0.20490718,0.20490718,1.0
18,2020-06-04,1.5929691,1.5929691,1.0
18,2020-06-05,1.7290978,1.7290978,1.0
18,2020-06-06,2.3847198,2.3847198,1.0
18,2020-06-07,0.9223509,0.9223509,1.0
18,2020-06-08,0.6742437,0.0,0.0
18,2020-06-09,1.276955,0.0,0.0
18,2020-06-10,0.92478347,0.92478347,1.0
18,2020-06-11,2.2121596,0.0,0.0
18,2020-06-12,2.4452817,0.0,0.0
18,2020-06-13,2.5249074,2.5249074,1.0
18,2020-06-14,2.2989073,2.2989073,1.0
18,2020-06-15,1.855756,1.855756,1.0
18,2020-06-16,1.484606,0.0,0.0
18,2020-06-17,0.39272797,0.0,0.0
18,2020-06-18,1.718754,0.0,0.0
18,2020-06-19,2.1183226,0.0,0.0
18,2020-06-20,2.0353668,2.0353668,1.0
18,2020-06-21,1.9399083,1.9399083,1.0
18,2020-06-22,1.3750169,1.3750169,1.0
18,2020-06-23,0.19889975,0.0,0.0
18,2020-06-24,1.5878826,0.0,0.0
18,2020-06-25,1.1967599,0.0,0.0
18,2020-06-26,2.2498329,0.0,0.0
18,2020-06-27,2.063851,2.063851,1.0
18,2020-06-28,1.6617422,1.6617422,1.0
19,2020-01-01,0.0,0.0,0.0
19,2020-01-02,0.0,0.0,1.0
19,2020-01-03,2.5470226,2.5470226,1.0
19,2020-01-04,3.0892375,3.0892375,1.0
19,2020-01-05,2.2553053,0.0,0.0
19,2020-01-06,2.0109668,2.0109668,1.0
19,2020-01-07,1.4342422,0.0,0.0
19,2020-01-08,1.1793177,0.0,0.0
19,2020-01-09,1.6029893,1.6029893,1.0
19,2020-01-10,2.703658,0.0,0.0
19,2020-01-11,2.4288573,0.0,0.0
19,2020-01-12,2.0049686,2.0049686,1.0
19,2020-01-13,1.1453476,1.1453476,1.0
19,2020-01-14,0.73217064,0.73217064,1.0
19,2020-01-15,1.375641,1.375641,1.0
19,2020-01-16,1.0243325,1.0243325,1.0
19,2020-01-17,2.1134143,2.1134143,1.0
19,2020-01-18,0.739138,0.739138,1.0
19,2020-01-19,1.4855952,1.4855952,1.0
19,2020-01-20,0.8054645,0.0,0.0
19,2020-01-21,0.0,0.0,1.0
19,2020-01-22,0.3503633,0.0,0.0
19,2020-01-23,0.13888597,0.13888597,1.0
19,2020-01-24,1.9529029,1.9529029,1.0
19,2020-01-25,2.456754,2.456754,1.0
19,2020-01-26,1.8055277,1.8055277,1.0
19,2020-01-27,1.4204679,0.0,0.0
19,2020-01-28,0.2733271,0.2733271,1.0
19,2020-01-29,0.82364297,0.82364297,1.0
19,2020-01-30,1.6740205,1.6740205,1.0
19,2020-01-31,2.1899486,2.1899486,1.0
19,2020-02-01,1.7945125,1.7945125,1.0
19,2020-02-02,1.1406896,1.1406896,1.0
19,2020-02-03,1.0973976,0.0,0.0
19,2020-02-04,0.0,0.0,1.0
19,2020-02-05,1.0285925,1.0285925,1.0
19,2020-02-06,1.5808523,0.0,0.0
19,2020-02-07,2.3676648,2.3676648,1.0
19,2020-02-08,2.6225154,2.6225154,1.0
19,2020-02-09,2.0865357,2.0865357,1.0
19,2020-02-10,0.9377738,0.9377738,1.0
19,2020-02-11,1.1511645,0.0,0.0
19,2020-02-12,0.0,0.0,0.0
19,2020-02-13,1.561887,0.0,0.0
19,2020-02-14,1.5658169,1.5658169,1.0
19,2020-02-15,2.457965,0.0,0.0
19,2020-02-16,1.765937,0.0,0.0
19,2020-02-17,1.1978459,1.1978459,1.0
19,2020-02-18,1.7150546,1.7150546,1.0
19,2020-02-19,1.9198037,0.0,0.0
19,2020-02-20,1.196651,0.0,0.0
19,2020-02-21,1.665145,1.665145,1.0
19,2020-02-22,1.9454961,1.9454961,1.0
19,2020-02-23,1.2225924,1.2225924,1.0
19,2020-02-24,0.5840494,0.5840494,1.0
19,2020-02-25,0.54335093,0.0,0.0
19,2020-02-26,0.9859257,0.0,0.0
19,2020-02-27,1.8513887,1.8513887,1.0
19,2020-02-28,2.7298288,2.7298288,1.0
19,2020-02-29,2.9797034,0.0,0.0
19,2020-03-01,2.547645,0.0,0.0
19,2020-03-02,0.7674583,0.7674583,1.0
19,2020-03-03,1.461815,1.461815,1.0
19,2020-03-04,1.6839268,0.0,0.0
19,2020-03-05,2.5183673,2.5183673,1.0
19,2020-03-06,3.0639052,3.0639052,1.0
19,2020-03-07,3.4187639,3.4187639,1.0
19,2020-03-08,2.017378,2.017378,1.0
19,2020-03-09,2.2550817,2.2550817,1.0
19,2020-03-10,2.3001394,2.3001394,1.0
19,2020-03-11,1.576767,1.576767,1.0
19,2020-03-12,3.033088,3.033088,1.0
19,2020-03-13,2.9022183,2.9022183,1.0
19,2020-03-14,1.773814,1.773814,1.0
19,2020-03-15,1.4385618,1.4385618,1.0
19,2020-03-16,2.1307182,0.0,0.0
19,2020-03-17,0.6127559,0.0,0.0
19,2020-03-18,1.0247982,0.0,0.0
19,2020-03-19,1.8172803,1.8172803,1.0
19,2020-03-20,2.07184,2.07184,1.0
19,2020-03-21,2.7622359,0.0,0.0
19,2020-03-22,2.2406483,2.2406483,1.0
19,2020-03-23,1.1510059,0.0,0.0
19,2020-03-24,0.11492324,0.0,0.0
19,2020-03-25,1.4504224,1.4504224,1.0
19,2020-03-26,2.6834788,0.0,0.0
19,2020-03-27,2.6713212,0.0,0.0
19,2020-03-28,2.568997,2.568997,1.0
19,2020-03-29,2.783174,0.0,0.0
19,2020-03-30,2.8661425,0.0,0.0
19,2020-03-31,2.7339013,2.7339013,1.0
19,2020-04-01,0.92297816,0.0,0.0
19,2020-04-02,2.9315999,0.0,0.0
19,2020-04-03,2.887589,2.887589,1.0
19,2020-04-04,2.8791656,2.8791656,1.0
19,2020-04-05,1.98804,1.98804,1.0
19,2020-04-06,1.4865947,0.0,0.0
19,2020-04-07,1.8796875,1.8796875,1.0
19,2020-04-08,1.6728262,1.6728262,1.0
19,2020-04-09,0.50548744,0.0,0.0
19,2020-04-10,1.1993711,0.0,0.0
19,2020-04-11,1.9176757,1.9176757,1.0
19,2020-04-12,1.8580539,0.0,0.0
19,2020-04-13,1.0865421,0.0,0.0
19,2020-04-14,0.0,0.0,0.0
19,2020-04-15,0.25243747,0.25243747,1.0
19,2020-04-16,0.73215586,0.0,0.0
19,2020-04-17,1.4013656,1.4013656,1.0
19,2020-04-18,1.4843366,1.4843366,1.0
19,2020-04-19,1.50881,1.50881,1.0
19,2020-04-20,0.14911062,0.0,0.0
19,2020-04-21,0.194805,0.194805,1.0
19,2020-04-22,0.0,0.0,1.0
19,2020-04-23,1.3239102,1.3239102,1.0
19,2020-04-24,1.601776,0.0,0.0
19,2020-04-25,1.2260101,1.2260101,1.0
19,2020-04-26,1.7443316,1.7443316,1.0
19,2020-04-27,0.4952296,0.4952296,1.0
19,2020-04-28,0.69883704,0.69883704,1.0
19,2020-04-29,0.9492477,0.9492477,1.0
19,2020-04-30,2.0700283,0.0,0.0
19,2020-05-01,1.7268953,0.0,0.0
19,2020-05-02,1.2009528,0.0,0.0
19,2020-05-03,1.4767616,1.4767616,1.0
19,2020-05-04,1.2884951,0.0,0.0
19,2020-05-05,1.5121071,1.5121071,1.0
19,2020-05-06,1.7403432,1.7403432,1.0
19,2020-05-07,2.7886558,2.7886558,1.0
19,2020-05-08,2.2476091,2.2476091,1.0
19,2020-05-09,2.9990296,2.9990296,1.0
19,2020-05-10,1.9497278,1.9497278,1.0
19,2020-05-11,1.936342,0.0,0.0
19,2020-05-12,1.7674996,1.7674996,1.0
19,2020-05-13,1.656228,1.656228,1.0
19,2020-05-14,1.0249557,0.0,0.0
19,2020-05-15,2.6091516,2.6091516,1.0
19,2020-05-16,3.2083921,3.2083921,1.0
19,2020-05-17,1.3981333,1.3981333,1.0
19,2020-05-18,1.5910499,1.5910499,1.0
19,2020-05-19,0.8269222,0.8269222,1.0
19,2020-05-20,0.24911726,0.0,0.0
19,2020-05-21,0.95733154,0.0,0.0
19,2020-05-22,1.5427582,1.5427582,1.0
19,2020-05-23,1.4203446,1.4203446,1.0
19,2020-05-24,1.763127,1.763127,1.0
19,2020-05-25,1.3828769,0.0,0.0
19,2020-05-26,0.6491469,0.0,0.0
19,2020-05-27,0.44297433,0.0,0.0
19,2020-05-28,1.0863136,1.0863136,1.0
19,2020-05-29,1.2199873,1.2199873,1.0
19,2020-05-30,2.0460358,0.0,0.0
19,2020-05-31,1.9484637,0.0,0.0
19,2020-06-01,1.111355,0.0,0.0
19,2020-06-02,0.9782947,0.0,0.0
19,2020-06-03,1.3791065,0.0,0.0
19,2020-06-04,1.6239157,1.6239157,1.0
19,2020-06-05,2.098628,0.0,0.0
19,2020-06-06,2.2196152,2.2196152,1.0
19,2020-06-07,2.103866,0.0,0.0
19,2020-06-08,0.67100227,0.0,0.0
19,2020-06-09,0.9842675,0.9842675,1.0
19,2020-06-10,0.7582935,0.7582935,1.0
19,2020-06-11,1.7791643,1.7791643,1.0
19,2020-06-12,0.98122835,0.98122835,1.0
19,2020-06-13,1.3244523,1.3244523,1.0
19,2020-06-14,1.4407729,1.4407729,1.0
19,2020-06-15,1.229517,1.229517,1.0
19,2020-06-16,0.89553237,0.0,0.0
19,2020-06-17,1.792266,1.792266,1.0
19,2020-06-18,1.9197061,0.0,0.0
19,2020-06-19,2.9930675,0.0,0.0
19,2020-06-20,1.2385468,0.0,0.0
19,2020-06-21,2.3708289,0.0,0.0
19,2020-06-22,1.8648118,1.8648118,1.0
19,2020-06-23,0.0,0.0,1.0
19,2020-06-24,0.9129288,0.9129288,1.0
19,2020-06-25,1.6260067,1.6260067,1.0
19,2020-06-26,2.0019152,2.0019152,1.0
19,2020-06-27,1.6563903,0.0,0.0
19,2020-06-28,2.4411376,0.0,0.0
20,2020-01-01,0.0,0.0,1.0
20,2020-01-02,0.0,0.0,0.0
20,2020-01-03,2.1088,2.1088,1.0
20,2020-01-04,2.0701346,2.0701346,1.0
20,2020-01-05,2.3733306,2.3733306,1.0
20,2020-01-06,1.477876,0.0,0.0
20,2020-01-07,1.3998922,1.3998922,1.0
20,2020-01-08,0.599985,0.599985,1.0
20,2020-01-09,2.20695,2.20695,1.0
20,2020-01-10,2.4729335,2.4729335,1.0
20,2020-01-11,3.119888,0.0,0.0
20,2020-01-12,1.7325175,0.0,0.0
20,2020-01-13,2.8901546,0.0,0.0
20,2020-01-14,0.76056015,0.0,0.0
20,2020-01-15,1.4591551,1.4591551,1.0
20,2020-01-16,2.537117,0.0,0.0
20,2020-01-17,2.3674674,0.0,0.0
20,2020-01-18,2.543587,0.0,0.0
20,2020-01-19,2.288174,2.288174,1.0
20,2020-01-20,1.6537416,0.0,0.0
20,2020-01-21,0.18060458,0.18060458,1.0
20,2020-01-22,0.40725076,0.0,0.0
20,2020-01-23,1.2490871,0.0,0.0
20,2020-01-24,1.4960005,1.4960005,1.0
20,2020-01-25,1.885962,1.885962,1.0
20,2020-01-26,1.5877603,0.0,0.0
20,2020-01-27,1.1493254,1.1493254,1.0
20,2020-01-28,0.97720736,0.0,0.0
20,2020-01-29,1.676466,0.0,0.0
20,2020-01-30,1.3752315,1.3752315,1.0
20,2020-01-31,2.3238087,0.0,0.0
20,2020-02-01,2.4193907,0.0,0.0
20,2020-02-02,1.3866323,1.3866323,1.0
20,2020-02-03,1.399997,1.399997,1.0
20,2020-02-04,0.71588635,0.71588635,1.0
20,2020-02-05,1.6670948,1.6670948,1.0
20,2020-02-06,1.9415467,1.9415467,1.0
20,2020-02-07,1.7145083,1.7145083,1.0
20,2020-02-08,2.5412211,2.5412211,1.0
20,2020-02-09,2.4517534,2.4517534,1.0
20,2020-02-10,1.585074,0.0,0.0
20,2020-02-11,0.91582966,0.0,0.0
20,2020-02-12,0.13494474,0.0,0.0
20,2020-02-13,1.5220186,1.5220186,1.0
20,2020-02-14,1.7351288,1.7351288,1.0
20,2020-02-15,0.45100355,0.0,0.0
20,2020-02-16,0.95687366,0.0,0.0
20,2020-02-17,0.9977915,0.9977915,1.0
20,2020-02-18,0.0,0.0,1.0
20,2020-02-19,0.26049984,0.26049984,1.0
20,2020-02-20,1.4144421,1.4144421,1.0
20,2020-02-21,1.8988903,1.8988903,1.0
20,2020-02-22,2.0001302,2.0001302,1.0
20,2020-02-23,1.3269234,0.0,0.0
20,2020-02-24,1.1624316,0.0,0.0
20,2020-02-25,1.575061,0.0,0.0
20,2020-02-26,1.3450602,1.3450602,1.0
20,2020-02-27,1.2989249,1.2989249,1.0
20,2020-02-28,2.6434438,2.6434438,1.0
20,2020-02-29,1.8775473,0.0,0.0
20,2020-03-01,1.9810264,1.9810264,1.0
20,2020-03-02,1.1830494,1.1830494,1.0
20,2020-03-03,1.2240918,1.2240918,1.0
20,2020-03-04,1.3411483,0.0,0.0
20,2020-03-05,1.6603607,1.6603607,1.0
20,2020-03-06,1.7798605,1.7798605,1.0
20,2020-03-07,2.2784648,0.0,0.0
20,2020-03-08,2.8348305,2.8348305,1.0
20,2020-03-09,1.7540116,1.7540116,1.0
20,2020-03-10,1.8679264,1.8679264,1.0
20,2020-03-11,1.3066437,1.3066437,1.0
20,2020-03-12,2.5048008,0.0,0.0
20,2020-03-13,2.8265586,0.0,0.0
20,2020-03-14,3.1816657,3.1816657,1.0
20,2020-03-15,2.9892814,0.0,0.0
20,2020-03-16,2.0975633,2.0975633,1.0
20,2020-03-17,2.0625057,0.0,0.0
20,2020-03-18,1.9993659,1.9993659,1.0
20,2020-03-19,1.4223586,1.4223586,1.0
20,2020-03-20,2.0019093,2.0019093,1.0
20,2020-03-21,2.375201,2.375201,1.0
20,2020-03-22,1.6037419,1.6037419,1.0
20,2020-03-23,0.76460385,0.0,0.0
20,2020-03-24,1.2778653,1.2778653,1.0
20,2020-03-25,1.1192967,1.1192967,1.0
20,2020-03-26,1.1797456,1.1797456,1.0
20,2020-03-27,1.8510273,1.8510273,1.0
20,2020-03-28,2.1080651,2.1080651,1.0
20,2020-03-29,2.350385,2.350385,1.0
20,2020-03-30,1.3167776,1.3167776,1.0
20,2020-03-31,0.5277096,0.5277096,1.0
20,2020-04-01,1.4688708,0.0,0.0
20,2020-04-02,0.96199787,0.0,0.0
20,2020-04-03,0.7920009,0.0,0.0
20,2020-04-04,1.3479317,1.3479317,1.0
20,2020-04-05,1.211551,0.0,0.0
20,2020-04-06,0.79554653,0.79554653,1.0
20,2020-04-07,0.7067557,0.7067557,1.0
20,2020-04-08,0.0,0.0,1.0
20,2020-04-09,1.1649319,1.1649319,1.0
20,2020-04-10,0.84812164,0.84812164,1.0
20,2020-04-11,1.5889336,1.5889336,1.0
20,2020-04-12,1.3205489,1.3205489,1.0
20,2020-04-13,0.0,0.0,0.0
20,2020-04-14,0.0,0.0,1.0
20,2020-04-15,0.0,0.0,0.0
20,2020-04-16,0.30890644,0.30890644,1.0
20,2020-04-17,0.2999015,0.2999015,1.0
20,2020-04-18,0.0,0.0,0.0
20,2020-04-19,1.2157096,0.0,0.0
20,2020-04-20,0.26577324,0.0,0.0
20,2020-04-21,0.0,0.0,1.0
20,2020-04-22,0.258368,0.0,0.0
20,2020-04-23,0.9288097,0.0,0.0
20,2020-04-24,0.5198275,0.0,0.0
20,2020-04-25,0.28184783,0.0,0.0
20,2020-04-26,0.8832335,0.8832335,1.0
20,2020-04-27,0.7274184,0.7274184,1.0
20,2020-04-28,0.0,0.0,1.0
20,2020-04-29,0.0,0.0,0.0
20,2020-04-30,0.30385876,0.30385876,1.0
20,2020-05-01,0.98111475,0.98111475,1.0
20,2020-05-02,1.4308422,0.0,0.0
20,2020-05-03,0.5521254,0.5521254,1.0
20,2020-05-04,0.5110955,0.0,0.0
20,2020-05-05,0.47062504,0.47062504,1.0
20,2020-05-06,0.37521708,0.0,0.0
20,2020-05-07,1.2613056,0.0,0.0
20,2020-05-08,1.3180006,1.3180006,1.0
20,2020-05-09,1.0555646,1.0555646,1.0
20,2020-05-10,0.76309943,0.0,0.0
20,2020-05-11,0.8094405,0.0,0.0
20,2020-05-12,0.0,0.0,0.0
20,2020-05-13,0.61497164,0.61497164,1.0
20,2020-05-14,0.7862787,0.7862787,1.0
20,2020-05-15,1.6664243,0.0,0.0
20,2020-05-16,1.6900095,1.6900095,1.0
20,2020-05-17,1.0040817,1.0040817,1.0
20,2020-05-18,0.50432456,0.0,0.0
20,2020-05-19,0.16905919,0.0,0.0
20,2020-05-20,0.21264467,0.21264467,1.0
20,2020-05-21,0.0,0.0,1.0
20,2020-05-22,0.89147437,0.0,0.0
20,2020-05-23,1.5894384,0.0,0.0
20,2020-05-24,0.85728276,0.85728276,1.0
20,2020-05-25,0.37684333,0.0,0.0
20,2020-05-26,0.0,0.0,0.0
20,2020-05-27,0.98344505,0.0,0.0
20,2020-05-28,1.6045417,1.6045417,1.0
20,2020-05-29,1.9183006,0.0,0.0
20,2020-05-30,0.5271789,0.0,0.0
20,2020-05-31,1.3202167,1.3202167,1.0
20,2020-06-01,1.6338363,0.0,0.0
20,2020-06-02,0.0,0.0,0.0
20,2020-06-03,0.38898396,0.38898396,1.0
20,2020-06-04,1.3428135,0.0,0.0
20,2020-06-05,1.1225747,0.0,0.0
20,2020-06-06,1.0830706,1.0830706,1.0
20,2020-06-07,0.2517935,0.2517935,1.0
20,2020-06-08,1.4089913,0.0,0.0
20,2020-06-09,0.6128875,0.6128875,1.0
20,2020-06-10,1.2454653,1.2454653,1.0
20,2020-06-11,0.76774955,0.76774955,1.0
20,2020-06-12,2.0973215,0.0,0.0
20,2020-06-13,1.7977575,0.0,0.0
20,2020-06-14,1.70432,1.70432,1.0
20,2020-06-15,0.27079374,0.27079374,1.0
20,2020-06-16,0.5227565,0.5227565,1.0
20,2020-06-17,0.16177699,0.16177699,1.0
20,2020-06-18,0.50157005,0.50157005,1.0
20,2020-06-19,1.1186607,0.0,0.0
20,2020-06-20,1.4169948,1.4169948,1.0
20,2020-06-21,0.9329922,0.9329922,1.0
20,2020-06-22,0.69338524,0.69338524,1.0
20,2020-06-23,0.60485923,0.60485923,1.0
20,2020-06-24,0.1888738,0.0,0.0
20,2020-06-25,1.1577902,1.1577902,1.0
20,2020-06-26,1.5810051,1.5810051,1.0
20,2020-06-27,2.1274016,2.1274016,1.0
20,2020-06-28,1.0537385,1.0537385,1.0
21,2020-01-01,0.0,0.0,1.0
21,2020-01-02,0.0,0.0,0.0
21,2020-01-03,2.0722005,2.0722005,1.0
21,2020-01-04,2.457417,0.0,0.0
21,2020-01-05,2.1547256,2.1547256,1.0
21,2020-01-06,1.7722785,0.0,0.0
21,2020-01-07,1.8639193,1.8639193,1.0
