unique_id,ds,demand,sales
28,2020-05-09,2.1274297,2.1274297
28,2020-05-10,0.24297833,0.24297833
28,2020-05-11,0.900151,0.900151
28,2020-05-12,1.0907961,1.0907961
28,2020-05-13,0.36651933,0.36651933
28,2020-05-14,1.224974,1.224974
28,2020-05-15,2.2401063,2.2
28,2020-05-16,1.5410756,1.5410756
28,2020-05-17,2.0679615,2.0679615
28,2020-05-18,0.12359136,0.12359136
28,2020-05-19,0.15185755,0.15185755
28,2020-05-20,0.0,0.0
28,2020-05-21,1.2276437,1.2276437
28,2020-05-22,1.4701033,1.4701033
28,2020-05-23,2.0767143,2.0767143
28,2020-05-24,1.7221781,1.7221781
28,2020-05-25,0.6280198,0.6280198
28,2020-05-26,0.5502646,0.5502646
28,2020-05-27,1.1832137,1.1832137
28,2020-05-28,1.0386751,1.0386751
28,2020-05-29,1.7187388,1.7187388
28,2020-05-30,1.6231511,1.6231511
28,2020-05-31,1.8839668,1.8839668
28,2020-06-01,1.2237931,1.2237931
28,2020-06-02,0.9627615,0.9627615
28,2020-06-03,1.043796,1.043796
28,2020-06-04,1.9744105,1.9744105
28,2020-06-05,2.3395543,2.2
28,2020-06-06,2.8991766,2.2
28,2020-06-07,1.2302608,1.2302608
28,2020-06-08,2.1646736,2.1646736
28,2020-06-09,1.74464,1.74464
28,2020-06-10,0.6461079,0.6461079
28,2020-06-11,1.9581311,1.9581311
28,2020-06-12,2.5188663,2.2
28,2020-06-13,1.5931809,1.5931809
28,2020-06-14,1.5988547,1.5988547
28,2020-06-15,0.7740215,0.7740215
28,2020-06-16,0.93579173,0.93579173
28,2020-06-17,0.14347118,0.14347118
28,2020-06-18,1.1746225,1.1746225
28,2020-06-19,2.5083423,2.2
28,2020-06-20,2.95517,2.2
28,2020-06-21,2.5599594,2.2
28,2020-06-22,2.4837897,2.2
28,2020-06-23,1.2664449,1.2664449
28,2020-06-24,2.1381443,2.1381443
28,2020-06-25,2.725961,2.2
28,2020-06-26,3.0889876,2.2
28,2020-06-27,2.5431454,2.2
28,2020-06-28,2.1226676,2.1226676
29,2020-01-01,0.0,0.0
29,2020-01-02,0.0,0.0
29,2020-01-03,2.6400516,2.2
29,2020-01-04,2.1771173,2.1771173
29,2020-01-05,2.057692,2.057692
29,2020-01-06,1.7334414,1.7334414
29,2020-01-07,0.73927516,0.73927516
29,2020-01-08,0.7741076,0.7741076
29,2020-01-09,0.7681718,0.7681718
29,2020-01-10,2.4762392,2.2
29,2020-01-11,2.63941,2.2
29,2020-01-12,2.4732654,2.2
29,2020-01-13,1.8200182,1.8200182
29,2020-01-14,1.0543623,1.0543623
29,2020-01-15,1.2798221,1.2798221
29,2020-01-16,2.7764704,2.2
29,2020-01-17,2.3889148,2.2
29,2020-01-18,3.661152,2.2
29,2020-01-19,2.7766528,2.2
29,2020-01-20,2.128992,2.128992
29,2020-01-21,2.0601702,2.0601702
29,2020-01-22,1.6170174,1.6170174
29,2020-01-23,1.7618605,1.7618605
29,2020-01-24,0.917079,0.917079
29,2020-01-25,2.0597124,2.0597124
29,2020-01-26,0.85435843,0.85435843
29,2020-01-27,1.8571103,1.8571103
29,2020-01-28,0.6937057,0.6937057
29,2020-01-29,1.7702217,1.7702217
29,2020-01-30,1.0385331,1.0385331
29,2020-01-31,1.9859893,1.9859893
29,2020-02-01,1.181916,1.181916
29,2020-02-02,1.2426881,1.2426881
29,2020-02-03,0.434965,0.434965
29,2020-02-04,1.4434235,1.4434235
29,2020-02-05,2.0183012,2.0183012
29,2020-02-06,3.028896,2.2
29,2020-02-07,2.1889832,2.1889832
29,2020-02-08,2.5238967,2.2
29,2020-02-09,2.597474,2.2
29,2020-02-10,1.5030833,1.5030833
29,2020-02-11,1.1266677,1.1266677
29,2020-02-12,1.6353832,1.6353832
29,2020-02-13,2.339371,2.2
29,2020-02-14,3.260046,2.2
29,2020-02-15,2.740006,2.2
29,2020-02-16,2.493023,2.2
29,2020-02-17,2.716417,2.2
29,2020-02-18,1.8056843,1.8056843
29,2020-02-19,2.0544894,2.0544894
29,2020-02-20,2.8978486,2.2
29,2020-02-21,3.2735848,2.2
29,2020-02-22,4.0455136,2.2
29,2020-02-23,2.2599328,2.2
29,2020-02-24,1.7153176,1.7153176
29,2020-02-25,2.337421,2.2
29,2020-02-26,2.1679504,2.1679504
29,2020-02-27,2.8289356,2.2
29,2020-02-28,3.029473,2.2
29,2020-02-29,2.9019482,2.2
29,2020-03-01,2.2973921,2.2
29,2020-03-02,1.9989095,1.9989095
29,2020-03-03,1.2499566,1.2499566
29,2020-03-04,1.716319,1.716319
29,2020-03-05,1.1791488,1.1791488
29,2020-03-06,3.2248316,2.2
29,2020-03-07,3.3293114,2.2
29,2020-03-08,2.893604,2.2
29,2020-03-09,2.244309,2.2
29,2020-03-10,1.709364,1.709364
29,2020-03-11,1.7428347,1.7428347
29,2020-03-12,2.406561,2.2
29,2020-03-13,2.4087543,2.2
29,2020-03-14,3.1965396,2.2
29,2020-03-15,2.8704798,2.2
29,2020-03-16,2.0982218,2.0982218
29,2020-03-17,1.1383176,1.1383176
29,2020-03-18,1.965611,1.965611
29,2020-03-19,2.0946038,2.0946038
29,2020-03-20,2.7948039,2.2
29,2020-03-21,2.509372,2.2
29,2020-03-22,2.2428477,2.2
29,2020-03-23,1.4677066,1.4677066
29,2020-03-24,0.97324157,0.97324157
29,2020-03-25,0.66026205,0.66026205
29,2020-03-26,1.8867385,1.8867385
29,2020-03-27,2.3920348,2.2
29,2020-03-28,2.076103,2.076103
29,2020-03-29,1.7869928,1.7869928
29,2020-03-30,1.4372334,1.4372334
29,2020-03-31,0.9401326,0.9401326
29,2020-04-01,1.438644,1.438644
29,2020-04-02,1.9364357,1.9364357
29,2020-04-03,2.3022556,2.2
29,2020-04-04,2.8572955,2.2
29,2020-04-05,1.9844892,1.9844892
29,2020-04-06,1.575485,1.575485
29,2020-04-07,2.112801,2.112801
29,2020-04-08,2.0291595,2.0291595
29,2020-04-09,2.5357647,2.2
29,2020-04-10,3.0602658,2.2
29,2020-04-11,3.7317245,2.2
29,2020-04-12,2.369817,2.2
29,2020-04-13,2.612371,2.2
29,2020-04-14,1.502732,1.502732
29,2020-04-15,1.7632935,1.7632935
29,2020-04-16,2.1259832,2.1259832
29,2020-04-17,2.78793,2.2
29,2020-04-18,2.4682913,2.2
29,2020-04-19,2.7185085,2.2
29,2020-04-20,1.9752269,1.9752269
29,2020-04-21,1.6300523,1.6300523
29,2020-04-22,2.1634274,2.1634274
29,2020-04-23,2.4566739,2.2
29,2020-04-24,3.077725,2.2
29,2020-04-25,2.7619514,2.2
29,2020-04-26,2.6831126,2.2
29,2020-04-27,1.3850126,1.3850126
29,2020-04-28,2.358274,2.2
29,2020-04-29,1.4034915,1.4034915
29,2020-04-30,1.9193335,1.9193335
29,2020-05-01,3.1059117,2.2
29,2020-05-02,2.2321687,2.2
29,2020-05-03,2.7735023,2.2
29,2020-05-04,1.0669848,1.0669848
29,2020-05-05,1.9862013,1.9862013
29,2020-05-06,2.1704657,2.1704657
29,2020-05-07,1.808629,1.808629
29,2020-05-08,1.3263475,1.3263475
29,2020-05-09,2.04936,2.04936
29,2020-05-10,1.733097,1.733097
29,2020-05-11,1.7761195,1.7761195
29,2020-05-12,1.8591678,1.8591678
29,2020-05-13,1.477087,1.477087
29,2020-05-14,0.8548548,0.8548548
29,2020-05-15,1.9507432,1.9507432
29,2020-05-16,2.623269,2.2
29,2020-05-17,2.4689465,2.2
29,2020-05-18,1.3059598,1.3059598
29,2020-05-19,0.59628695,0.59628695
29,2020-05-20,0.7138229,0.7138229
29,2020-05-21,1.5132692,1.5132692
29,2020-05-22,1.5470409,1.5470409
29,2020-05-23,1.9963803,1.9963803
29,2020-05-24,1.9052633,1.9052633
29,2020-05-25,1.7229432,1.7229432
29,2020-05-26,0.574258,0.574258
29,2020-05-27,1.5160153,1.5160153
29,2020-05-28,1.5929956,1.5929956
29,2020-05-29,1.3256674,1.3256674
29,2020-05-30,2.129681,2.129681
29,2020-05-31,1.423307,1.423307
29,2020-06-01,0.5411756,0.5411756
29,2020-06-02,0.016342223,0.016342223
29,2020-06-03,0.32057345,0.32057345
29,2020-06-04,1.5690287,1.5690287
29,2020-06-05,1.5795779,1.5795779
29,2020-06-06,1.2162521,1.2162521
29,2020-06-07,1.1832321,1.1832321
29,2020-06-08,0.22758824,0.22758824
29,2020-06-09,0.45336425,0.45336425
29,2020-06-10,0.42739278,0.42739278
29,2020-06-11,1.1237346,1.1237346
29,2020-06-12,1.3049108,1.3049108
29,2020-06-13,1.0520375,1.0520375
29,2020-06-14,1.4428313,1.4428313
29,2020-06-15,0.86197376,0.86197376
29,2020-06-16,0.0,0.0
29,2020-06-17,0.95267683,0.95267683
29,2020-06-18,0.3876611,0.3876611
29,2020-06-19,1.3519437,1.3519437
29,2020-06-20,2.2715192,2.2
29,2020-06-21,2.035087,2.035087
29,2020-06-22,0.8438324,0.8438324
29,2020-06-23,0.9754077,0.9754077
29,2020-06-24,0.8149866,0.8149866
29,2020-06-25,1.1962998,1.1962998
29,2020-06-26,2.5427275,2.2
29,2020-06-27,1.5343928,1.5343928
29,2020-06-28,1.8080788,1.8080788
30,2020-01-01,0.0,0.0
30,2020-01-02,0.0,0.0
30,2020-01-03,1.6984816,1.6984816
30,2020-01-04,3.2967176,2.2
30,2020-01-05,1.929615,1.929615
30,2020-01-06,2.0931933,2.0931933
30,2020-01-07,1.3100442,1.3100442
30,2020-01-08,2.126477,2.126477
30,2020-01-09,2.1791725,2.1791725
30,2020-01-10,2.65831,2.2
30,2020-01-11,2.5651233,2.2
30,2020-01-12,2.2688313,2.2
30,2020-01-13,1.7952307,1.7952307
30,2020-01-14,0.91952586,0.91952586
30,2020-01-15,1.5963005,1.5963005
30,2020-01-16,2.036109,2.036109
30,2020-01-17,1.4922773,1.4922773
30,2020-01-18,1.9899149,1.9899149
30,2020-01-19,1.758882,1.758882
30,2020-01-20,1.1335949,1.1335949
30,2020-01-21,0.9560722,0.9560722
30,2020-01-22,1.1768486,1.1768486
30,2020-01-23,1.5458579,1.5458579
30,2020-01-24,2.327164,2.2
30,2020-01-25,1.8571305,1.8571305
30,2020-01-26,1.2751281,1.2751281
30,2020-01-27,0.6586745,0.6586745
30,2020-01-28,0.06882405,0.06882405
30,2020-01-29,0.7131846,0.7131846
30,2020-01-30,1.4715016,1.4715016
30,2020-01-31,2.1637697,2.1637697
30,2020-02-01,1.7394986,1.7394986
30,2020-02-02,2.0828974,2.0828974
30,2020-02-03,1.9576128,1.9576128
30,2020-02-04,1.4742098,1.4742098
30,2020-02-05,1.676405,1.676405
30,2020-02-06,2.3593855,2.2
30,2020-02-07,2.497193,2.2
30,2020-02-08,2.1076221,2.1076221
30,2020-02-09,2.1910625,2.1910625
30,2020-02-10,1.2661812,1.2661812
30,2020-02-11,1.9845102,1.9845102
30,2020-02-12,1.224773,1.224773
30,2020-02-13,0.5656327,0.5656327
30,2020-02-14,1.3283515,1.3283515
30,2020-02-15,2.3396888,2.2
30,2020-02-16,1.366596,1.366596
30,2020-02-17,1.4072895,1.4072895
30,2020-02-18,0.29744846,0.29744846
30,2020-02-19,1.5897987,1.5897987
30,2020-02-20,1.7079253,1.7079253
30,2020-02-21,2.5778253,2.2
30,2020-02-22,1.4864062,1.4864062
30,2020-02-23,1.4084412,1.4084412
30,2020-02-24,1.3354043,1.3354043
30,2020-02-25,1.0468183,1.0468183
30,2020-02-26,0.5157912,0.5157912
30,2020-02-27,1.0617152,1.0617152
30,2020-02-28,2.1307807,2.1307807
30,2020-02-29,1.6977777,1.6977777
30,2020-03-01,1.5722904,1.5722904
30,2020-03-02,0.9984158,0.9984158
30,2020-03-03,0.84266007,0.84266007
30,2020-03-04,0.17256933,0.17256933
30,2020-03-05,0.8246237,0.8246237
30,2020-03-06,1.0911341,1.0911341
30,2020-03-07,1.9042567,1.9042567
30,2020-03-08,1.3368354,1.3368354
30,2020-03-09,0.18986773,0.18986773
30,2020-03-10,0.46587092,0.46587092
30,2020-03-11,1.77615,1.77615
30,2020-03-12,1.9439936,1.9439936
30,2020-03-13,2.753327,2.2
30,2020-03-14,2.87477,2.2
30,2020-03-15,1.7167382,1.7167382
30,2020-03-16,1.605933,1.605933
30,2020-03-17,1.7900915,1.7900915
30,2020-03-18,1.6217276,1.6217276
30,2020-03-19,1.7819166,1.7819166
30,2020-03-20,3.0081005,2.2
30,2020-03-21,3.3525898,2.2
30,2020-03-22,3.0916734,2.2
30,2020-03-23,2.7750947,2.2
30,2020-03-24,1.4468606,1.4468606
30,2020-03-25,2.775653,2.2
30,2020-03-26,2.3344774,2.2
30,2020-03-27,3.6847851,2.2
30,2020-03-28,4.079414,2.2
30,2020-03-29,3.3005996,2.2
30,2020-03-30,2.199699,2.199699
30,2020-03-31,2.2302718,2.2
30,2020-04-01,2.6138525,2.2
30,2020-04-02,2.8226597,2.2
30,2020-04-03,3.624191,2.2
30,2020-04-04,3.1824727,2.2
30,2020-04-05,2.3094194,2.2
30,2020-04-06,2.5250008,2.2
30,2020-04-07,1.5626523,1.5626523
30,2020-04-08,2.346551,2.2
30,2020-04-09,2.5597858,2.2
30,2020-04-10,2.4860108,2.2
30,2020-04-11,3.322269,2.2
30,2020-04-12,1.531702,1.531702
30,2020-04-13,1.9039414,1.9039414
30,2020-04-14,1.1487532,1.1487532
30,2020-04-15,1.7158684,1.7158684
30,2020-04-16,2.599978,2.2
30,2020-04-17,2.034466,2.034466
30,2020-04-18,2.999981,2.2
30,2020-04-19,1.3590436,1.3590436
30,2020-04-20,1.504823,1.504823
30,2020-04-21,0.90491855,0.90491855
30,2020-04-22,1.7279477,1.7279477
30,2020-04-23,1.546391,1.546391
30,2020-04-24,1.868911,1.868911
30,2020-04-25,1.9907414,1.9907414
30,2020-04-26,1.4385852,1.4385852
30,2020-04-27,0.47229278,0.47229278
30,2020-04-28,0.0,0.0
30,2020-04-29,0.19080469,0.19080469
30,2020-04-30,1.2266811,1.2266811
30,2020-05-01,1.8412583,1.8412583
30,2020-05-02,1.3257804,1.3257804
30,2020-05-03,1.5690767,1.5690767
30,2020-05-04,1.5381625,1.5381625
30,2020-05-05,0.5964997,0.5964997
30,2020-05-06,1.2777737,1.2777737
30,2020-05-07,1.8834025,1.8834025
30,2020-05-08,1.7135658,1.7135658
30,2020-05-09,2.7969031,2.2
30,2020-05-10,2.3402512,2.2
30,2020-05-11,0.7426459,0.7426459
30,2020-05-12,0.9951036,0.9951036
30,2020-05-13,1.5514067,1.5514067
30,2020-05-14,2.588491,2.2
30,2020-05-15,2.5691624,2.2
30,2020-05-16,3.2705936,2.2
30,2020-05-17,2.6973224,2.2
30,2020-05-18,2.2756205,2.2
30,2020-05-19,1.1902325,1.1902325
30,2020-05-20,1.1567779,1.1567779
30,2020-05-21,1.3302896,1.3302896
30,2020-05-22,2.0701938,2.0701938
30,2020-05-23,2.2863615,2.2
30,2020-05-24,2.7947125,2.2
30,2020-05-25,0.84212494,0.84212494
30,2020-05-26,0.7051826,0.7051826
30,2020-05-27,1.1113837,1.1113837
30,2020-05-28,0.6588412,0.6588412
30,2020-05-29,2.1529646,2.1529646
30,2020-05-30,1.5314393,1.5314393
30,2020-05-31,1.488223,1.488223
30,2020-06-01,1.4999311,1.4999311
30,2020-06-02,0.9420082,0.9420082
30,2020-06-03,1.704344,1.704344
30,2020-06-04,0.797539,0.797539
30,2020-06-05,2.2920563,2.2
30,2020-06-06,2.5047228,2.2
30,2020-06-07,2.4923494,2.2
30,2020-06-08,1.5528419,1.5528419
30,2020-06-09,1.2854978,1.2854978
30,2020-06-10,1.608238,1.608238
30,2020-06-11,2.39068,2.2
30,2020-06-12,2.6142104,2.2
30,2020-06-13,3.0266266,2.2
30,2020-06-14,2.7452054,2.2
30,2020-06-15,2.0769386,2.0769386
30,2020-06-16,2.3255126,2.2
30,2020-06-17,2.1023114,2.1023114
30,2020-06-18,1.3967797,1.3967797
30,2020-06-19,2.8477895,2.2
30,2020-06-20,2.2647004,2.2
30,2020-06-21,1.3436463,1.3436463
30,2020-06-22,1.6331344,1.6331344
30,2020-06-23,0.8793498,0.8793498
30,2020-06-24,1.3854,1.3854
30,2020-06-25,1.2222577,1.2222577
30,2020-06-26,1.907031,1.907031
30,2020-06-27,0.88767576,0.88767576
30,2020-06-28,1.3068011,1.3068011
31,2020-01-01,0.0,0.0
31,2020-01-02,0.0,0.0
31,2020-01-03,2.056286,2.056286
31,2020-01-04,1.7494496,1.7494496
31,2020-01-05,0.71631855,0.71631855
31,2020-01-06,1.2894723,1.2894723
31,2020-01-07,0.992704,0.992704
31,2020-01-08,0.92626643,0.92626643
31,2020-01-09,0.83866763,0.83866763
31,2020-01-10,2.4219265,2.2
31,2020-01-11,1.266488,1.266488
31,2020-01-12,2.2847118,2.2
31,2020-01-13,1.420794,1.420794
31,2020-01-14,1.0143679,1.0143679
31,2020-01-15,0.79597664,0.79597664
31,2020-01-16,2.2355578,2.2
31,2020-01-17,1.922499,1.922499
31,2020-01-18,2.1074421,2.1074421
31,2020-01-19,1.737778,1.737778
31,2020-01-20,0.89681935,0.89681935
31,2020-01-21,0.544228,0.544228
31,2020-01-22,0.92403984,0.92403984
31,2020-01-23,1.3182623,1.3182623
31,2020-01-24,0.9285251,0.9285251
31,2020-01-25,0.7648809,0.7648809
31,2020-01-26,1.37743,1.37743
31,2020-01-27,1.0391953,1.0391953
31,2020-01-28,0.96985006,0.96985006
31,2020-01-29,1.6712905,1.6712905
31,2020-01-30,1.8201766,1.8201766
31,2020-01-31,1.8368654,1.8368654
31,2020-02-01,1.6453762,1.6453762
31,2020-02-02,1.1380202,1.1380202
31,2020-02-03,1.1881698,1.1881698
31,2020-02-04,0.86040163,0.86040163
31,2020-02-05,1.4257097,1.4257097
31,2020-02-06,2.0044005,2.0044005
31,2020-02-07,1.1803153,1.1803153
31,2020-02-08,2.2068791,2.2
31,2020-02-09,2.3592725,2.2
31,2020-02-10,1.7989995,1.7989995
31,2020-02-11,1.0223551,1.0223551
31,2020-02-12,1.2962548,1.2962548
31,2020-02-13,1.5229161,1.5229161
31,2020-02-14,1.8684266,1.8684266
31,2020-02-15,2.263474,2.2
31,2020-02-16,1.741779,1.741779
31,2020-02-17,0.9117626,0.9117626
31,2020-02-18,0.7284056,0.7284056
31,2020-02-19,0.0,0.0
31,2020-02-20,1.6463394,1.6463394
31,2020-02-21,2.0801723,2.0801723
31,2020-02-22,1.882927,1.882927
31,2020-02-23,2.0272245,2.0272245
31,2020-02-24,1.4246722,1.4246722
31,2020-02-25,1.362489,1.362489
31,2020-02-26,0.7724606,0.7724606
31,2020-02-27,1.6294024,1.6294024
31,2020-02-28,1.9888637,1.9888637
31,2020-02-29,2.315163,2.2
31,2020-03-01,1.3733658,1.3733658
31,2020-03-02,1.0720327,1.0720327
31,2020-03-03,1.382937,1.382937
31,2020-03-04,1.6324703,1.6324703
31,2020-03-05,1.7073213,1.7073213
31,2020-03-06,2.7448819,2.2
31,2020-03-07,1.621552,1.621552
31,2020-03-08,2.5102704,2.2
31,2020-03-09,2.153825,2.153825
31,2020-03-10,0.980871,0.980871
31,2020-03-11,1.4764858,1.4764858
31,2020-03-12,0.7781944,0.7781944
31,2020-03-13,1.7293873,1.7293873
31,2020-03-14,1.8330817,1.8330817
31,2020-03-15,1.6950161,1.6950161
31,2020-03-16,1.0338613,1.0338613
31,2020-03-17,0.64229524,0.64229524
31,2020-03-18,1.3003051,1.3003051
31,2020-03-19,1.0494428,1.0494428
31,2020-03-20,1.0188992,1.0188992
31,2020-03-21,0.4051175,0.4051175
31,2020-03-22,0.60281754,0.60281754
31,2020-03-23,0.0,0.0
31,2020-03-24,0.0,0.0
31,2020-03-25,0.5285437,0.5285437
31,2020-03-26,0.78975713,0.78975713
31,2020-03-27,1.1815796,1.1815796
31,2020-03-28,1.1644769,1.1644769
31,2020-03-29,1.4089632,1.4089632
31,2020-03-30,1.0545193,1.0545193
31,2020-03-31,0.15754259,0.15754259
31,2020-04-01,1.3995361,1.3995361
31,2020-04-02,1.6146367,1.6146367
31,2020-04-03,1.9310734,1.9310734
31,2020-04-04,1.4672928,1.4672928
31,2020-04-05,2.002913,2.002913
31,2020-04-06,1.5514644,1.5514644
31,2020-04-07,1.2616792,1.2616792
31,2020-04-08,0.6013806,0.6013806
31,2020-04-09,0.8736396,0.8736396
31,2020-04-10,1.9085166,1.9085166
31,2020-04-11,0.42700577,0.42700577
31,2020-04-12,1.7564782,1.7564782
31,2020-04-13,2.0081894,2.0081894
31,2020-04-14,0.84988093,0.84988093
31,2020-04-15,0.62158006,0.62158006
31,2020-04-16,2.1654756,2.1654756
31,2020-04-17,1.845725,1.845725
31,2020-04-18,2.905487,2.2
31,2020-04-19,2.6847918,2.2
31,2020-04-20,1.8662639,1.8662639
31,2020-04-21,1.0676084,1.0676084
31,2020-04-22,0.57960534,0.57960534
31,2020-04-23,1.6504115,1.6504115
31,2020-04-24,1.1060709,1.1060709
31,2020-04-25,2.3636386,2.2
31,2020-04-26,1.6030117,1.6030117
31,2020-04-27,0.31579185,0.31579185
31,2020-04-28,0.7032883,0.7032883
31,2020-04-29,0.78470826,0.78470826
31,2020-04-30,1.8180038,1.8180038
31,2020-05-01,2.0958107,2.0958107
31,2020-05-02,1.7738957,1.7738957
31,2020-05-03,1.1287129,1.1287129
31,2020-05-04,1.168781,1.168781
31,2020-05-05,1.0002195,1.0002195
31,2020-05-06,0.94101226,0.94101226
31,2020-05-07,1.4654789,1.4654789
31,2020-05-08,0.8867068,0.8867068
31,2020-05-09,1.9320891,1.9320891
31,2020-05-10,1.2107155,1.2107155
31,2020-05-11,0.24773324,0.24773324
31,2020-05-12,1.016163,1.016163
31,2020-05-13,0.79729617,0.79729617
31,2020-05-14,1.7315335,1.7315335
31,2020-05-15,3.0672026,2.2
31,2020-05-16,2.9094076,2.2
31,2020-05-17,2.767496,2.2
31,2020-05-18,2.1581833,2.1581833
31,2020-05-19,0.89925265,0.89925265
31,2020-05-20,2.0848215,2.0848215
31,2020-05-21,1.6503329,1.6503329
31,2020-05-22,1.8498905,1.8498905
31,2020-05-23,1.9200792,1.9200792
31,2020-05-24,2.6598012,2.2
31,2020-05-25,1.2847991,1.2847991
31,2020-05-26,1.6972274,1.6972274
31,2020-05-27,1.2790402,1.2790402
31,2020-05-28,1.2792447,1.2792447
31,2020-05-29,2.7552626,2.2
31,2020-05-30,2.5712514,2.2
31,2020-05-31,2.1281888,2.1281888
31,2020-06-01,2.0684266,2.0684266
31,2020-06-02,1.9345919,1.9345919
31,2020-06-03,0.9997444,0.9997444
31,2020-06-04,1.8436067,1.8436067
31,2020-06-05,2.5284252,2.2
31,2020-06-06,2.036963,2.036963
31,2020-06-07,0.88817215,0.88817215
31,2020-06-08,0.32236314,0.32236314
31,2020-06-09,0.58188254,0.58188254
31,2020-06-10,0.0,0.0
31,2020-06-11,1.4196533,1.4196533
31,2020-06-12,1.8465953,1.8465953
31,2020-06-13,3.1212246,2.2
31,2020-06-14,1.4910829,1.4910829
31,2020-06-15,0.9458983,0.9458983
31,2020-06-16,0.04983622,0.04983622
31,2020-06-17,0.31001437,0.31001437
31,2020-06-18,1.1538174,1.1538174
31,2020-06-19,1.8969467,1.8969467
31,2020-06-20,1.1717095,1.1717095
31,2020-06-21,1.7406547,1.7406547
31,2020-06-22,0.59581393,0.59581393
31,2020-06-23,0.5270784,0.5270784
31,2020-06-24,1.041915,1.041915
31,2020-06-25,1.514234,1.514234
31,2020-06-26,2.776859,2.2
31,2020-06-27,2.1226578,2.1226578
31,2020-06-28,2.4292164,2.2
32,2020-01-01,0.0,0.0
32,2020-01-02,0.0,0.0
32,2020-01-03,2.5160844,2.2
32,2020-01-04,1.66104,1.66104
32,2020-01-05,2.02877,2.02877
32,2020-01-06,1.936309,1.936309
32,2020-01-07,1.3894951,1.3894951
32,2020-01-08,2.040838,2.040838
32,2020-01-09,2.4416332,2.2
32,2020-01-10,1.9063463,1.9063463
32,2020-01-11,2.4332397,2.2
32,2020-01-12,2.6977496,2.2
32,2020-01-13,1.5570806,1.5570806
32,2020-01-14,0.14935362,0.14935362
32,2020-01-15,1.0628191,1.0628191
32,2020-01-16,0.92604256,0.92604256
32,2020-01-17,1.251409,1.251409
32,2020-01-18,1.8401518,1.8401518
32,2020-01-19,1.6052144,1.6052144
32,2020-01-20,1.137269,1.137269
32,2020-01-21,0.2349478,0.2349478
32,2020-01-22,1.5493941,1.5493941
32,2020-01-23,1.8598608,1.8598608
32,2020-01-24,1.734491,1.734491
32,2020-01-25,1.8769572,1.8769572
32,2020-01-26,1.4969949,1.4969949
32,2020-01-27,1.5382404,1.5382404
32,2020-01-28,0.57995725,0.57995725
32,2020-01-29,1.1278497,1.1278497
32,2020-01-30,1.746728,1.746728
32,2020-01-31,2.5828078,2.2
32,2020-02-01,2.5827448,2.2
32,2020-02-02,1.2928658,1.2928658
32,2020-02-03,0.8691447,0.8691447
32,2020-02-04,0.12041044,0.12041044
32,2020-02-05,0.88057816,0.88057816
32,2020-02-06,0.45888996,0.45888996
32,2020-02-07,1.2779307,1.2779307
32,2020-02-08,2.2546816,2.2
32,2020-02-09,1.5020924,1.5020924
32,2020-02-10,0.9178412,0.9178412
32,2020-02-11,0.4960081,0.4960081
32,2020-02-12,0.89380574,0.89380574
32,2020-02-13,1.5387014,1.5387014
32,2020-02-14,1.8700701,1.8700701
32,2020-02-15,1.7272408,1.7272408
32,2020-02-16,1.0233269,1.0233269
32,2020-02-17,0.82934415,0.82934415
32,2020-02-18,0.0,0.0
32,2020-02-19,0.9654571,0.9654571
32,2020-02-20,1.2034993,1.2034993
32,2020-02-21,0.85538614,0.85538614
32,2020-02-22,1.7488636,1.7488636
32,2020-02-23,0.97799504,0.97799504
32,2020-02-24,0.54178977,0.54178977
32,2020-02-25,0.10624546,0.10624546
32,2020-02-26,1.0483162,1.0483162
32,2020-02-27,0.8880056,0.8880056
32,2020-02-28,2.1663456,2.1663456
32,2020-02-29,1.8140295,1.8140295
32,2020-03-01,1.6244086,1.6244086
32,2020-03-02,0.8795581,0.8795581
32,2020-03-03,0.8267211,0.8267211
32,2020-03-04,0.0,0.0
32,2020-03-05,1.0333087,1.0333087
32,2020-03-06,1.1735996,1.1735996
32,2020-03-07,1.2119447,1.2119447
32,2020-03-08,1.8641341,1.8641341
32,2020-03-09,0.5776488,0.5776488
32,2020-03-10,0.3825462,0.3825462
32,2020-03-11,0.0,0.0
32,2020-03-12,0.7828746,0.7828746
32,2020-03-13,0.99947345,0.99947345
32,2020-03-14,0.33277303,0.33277303
32,2020-03-15,0.6284495,0.6284495
32,2020-03-16,1.1186996,1.1186996
32,2020-03-17,0.0,0.0
32,2020-03-18,0.73599035,0.73599035
32,2020-03-19,0.8572494,0.8572494
32,2020-03-20,1.6103947,1.6103947
32,2020-03-21,1.8364966,1.8364966
32,2020-03-22,2.1401975,2.1401975
32,2020-03-23,1.7006378,1.7006378
32,2020-03-24,0.80683494,0.80683494
32,2020-03-25,1.1203294,1.1203294
32,2020-03-26,1.1675515,1.1675515
32,2020-03-27,2.8704867,2.2
32,2020-03-28,2.1065707,2.1065707
32,2020-03-29,2.631175,2.2
32,2020-03-30,1.286602,1.286602
32,2020-03-31,1.5846986,1.5846986
32,2020-04-01,1.5064734,1.5064734
32,2020-04-02,2.5772128,2.2
32,2020-04-03,2.8609264,2.2
32,2020-04-04,3.1086156,2.2
32,2020-04-05,2.7758877,2.2
32,2020-04-06,2.4704597,2.2
32,2020-04-07,2.7490485,2.2
32,2020-04-08,2.8803024,2.2
32,2020-04-09,2.7537382,2.2
32,2020-04-10,3.0787308,2.2
32,2020-04-11,2.9609647,2.2
32,2020-04-12,2.6506705,2.2
